,ISRG,AMZN,ARE,IPG,DHR,HOLX,NTAP,HUM,XOM,CCI,WY,TECH,CBRE,STX,MHK,MCK,C,CMI,ETR,A,SW,CFG,RTX,REG,TYL,NOW,FICO,FRT,AKAM,ADP,URI,WMB,CAT,JNJ,MPC,TPR,BF-B,CMCSA,ROL,CDNS,OXY,WRB,HSY,FIS,GLW,CAH,EOG,CCL,DLR,DTE
URI,1.3722653586566287,1.4470738116591007,2.050492647759991,0.970724965803736,2.0695438188169124,1.3818429773528411,1.25070077056734,1.310204249728546,1.0641250440723466,1.1663017408226322,1.2698258377965597,0.9865620317127041,1.3784051119273895,1.0374673174469675,1.1567677416421278,0.9255694972025966,0.9882061683241172,1.8142242130189803,1.2546422735108451,1.3870223966280055,1.1808256488592879,1.1654716155090363,1.729837073619576,1.6742484945030869,1.0748776600001086,1.0168020163192892,1.3406095246050487,1.0040701659940396,1.2120624075422504,1.462502705095433,0.0,1.0728884386102995,0.9774335908008136,2.5811252707275063,1.6619388439929856,1.153399912080539,1.1563039524422432,1.4275385395042626,1.2689470438372314,1.2700642305507772,1.836055587586152,1.579337801897374,1.1963568319693063,1.0075193557388098,1.1512885699489355,1.3150039913495437,1.3059002858161648,1.1142265489520553,1.2884253985616339,1.131134253326235
WMB,1.5211932412091633,0.5446738548669084,2.0383960675369597,0.8661641647450055,2.2211422971974306,0.45761222293043075,0.6479630320866305,0.4446610565291391,1.3741882927699498,1.2178836785342189,0.9236311717853501,0.7062434201991409,0.8145653230150454,0.7538536559892544,0.5333206546666138,0.5633366456116482,0.9458577069385237,1.8525640856495316,0.5604582944748636,1.2085245967722464,0.34956668112367995,0.6931261481502534,1.6700650923064817,1.5824675703577316,0.7586127238524296,0.9707508524838177,0.6149839494753185,0.964866051169116,0.45583200918835004,1.4313136691455004,1.0728884386102995,0.0,1.0169155278645419,2.6856507490684782,1.1490857259046363,0.6070995763457818,0.7213559837829937,1.2515204155622863,0.5932828096472696,0.9410709556206347,1.825121475107043,1.6596815041515731,0.4782061336537937,1.0224165609816658,0.9542607804356436,1.1568212082636766,1.2312823331837561,1.2475732144353808,1.1292612367596038,0.6915057261591441
CAT,1.3414703251222524,1.3559632363214158,1.9396309413910868,0.8991220013120496,2.274213528093215,1.3055692943033046,1.171110258349223,1.2177205243103197,0.9917093203825218,0.8807068594942811,0.9848993294038705,0.8453859953969342,1.2242522998792684,0.9152488028608413,1.1550402840290568,0.9552424805673653,1.0105580076254999,1.7325835105629435,1.2872659551460872,1.4235621688963007,1.0928668608346077,1.0963284809416252,1.4531581279998653,1.5275289447988558,0.9242702288709317,0.8449468961870705,1.2706033129443408,1.075507915424244,1.2153574441747679,1.4528762309848577,0.9774335908008136,1.0169155278645419,0.0,2.8728343971220016,1.641002723988744,1.0610618127169544,1.096953838447919,1.0912559101099648,1.3458513105192311,1.1894710992367554,1.7979316056273678,1.7645095254185024,1.1561388565393973,0.9935486975532639,0.9754923059553915,1.0092655011410137,1.1983022084107096,0.9967100638860498,0.9565192558543557,1.1195345792878046
JNJ,2.9683849466330523,2.709423139541639,2.3084977692190654,2.4731381802696024,1.990890664554563,2.717824789721191,2.6465365350701524,2.6306107413662656,2.5923357777776226,2.685431441273203,2.716470607007209,2.885291808101289,2.4795236933070055,2.678123646874862,2.7924283007141497,2.5943234002912563,2.596662831094345,2.317419494531105,3.0675800220008904,2.397195907688472,2.434682677406937,2.7113214430046075,2.4845260295135025,2.4826281193221362,2.555850208724936,2.8172718035498807,2.69784844952676,2.3892695076492094,2.9036808824806846,2.2130592027902587,2.5811252707275063,2.6856507490684782,2.8728343971220016,0.0,3.2178072317902093,2.826464125355968,2.8893895970381203,3.0950183004426313,2.679481724552199,2.6940517395075374,2.2990650681049187,2.314309295073401,2.8272740276058497,2.6919403089465668,2.5641700648179513,2.408764285401969,2.0907875854406517,2.6948244255453853,2.8218333441223398,3.063329988007076
MPC,1.994325800772356,1.2636619561014029,2.38762622121729,1.4141677427632768,2.748743058076273,1.1677705389215998,1.0585507538329504,1.0909221869404762,1.7956215075705346,1.9082079218485217,1.4055882004385893,1.2006696442434166,1.382686471225011,1.234660792677812,0.9571557932045673,1.2839989360882715,1.3974636546848995,2.334846155449988,0.9982322474185281,1.904759311691087,1.1954223097640775,1.1016606764496069,2.1680988190717607,2.0363243700037694,1.3447903998976294,1.6281337072263573,1.2632966725601653,1.6928217150816751,1.0693292564468484,2.136395257086035,1.6619388439929856,1.1490857259046363,1.641002723988744,3.2178072317902093,0.0,1.0885306731720248,1.0955120098065398,1.8908525437598662,1.1898433057926538,1.2086457405177091,2.103103029515707,1.7791052239016403,1.0066781453424762,1.4687179121420169,1.416372004089904,1.6871628293098362,1.910736549235811,1.7535393128625332,1.8101803983267124,1.2890295237633036
TPR,1.8276430728905209,0.8585630667014378,2.107394849104676,0.8768784639511527,2.3985430918280284,0.6826514925168906,0.6893336546624332,0.6692676186343127,1.3478798785377482,1.3690228961621562,0.9524713092035274,0.847536281427905,0.9001129812603059,0.8023922886778503,0.6654643000123357,0.9007396335372686,0.8724402853383508,1.8105328749558982,0.6102306642185662,1.3582966208051268,0.6684894724103793,0.6596172837758429,1.804064306016317,1.5123693723349698,0.8077991043576287,1.1532052207592518,0.775294381993924,1.0740888630756913,0.541190390404292,1.6123167883307248,1.153399912080539,0.6070995763457818,1.0610618127169544,2.826464125355968,1.0885306731720248,0.0,0.7830592652678752,1.4925084269114626,0.7108473138803655,1.055982953365909,1.8349014296879465,1.81091173026102,0.5294425274009539,1.0806921245274101,0.9112856415302449,1.2126210892302418,1.4173210923658646,1.365509363037559,1.2461917837921246,0.8433477236579286
BF-B,1.6333890221337244,1.0068958327885147,2.0717905226563866,0.837890351283068,2.3540271882683137,0.8824030930855836,0.6548609935788017,0.8804324889435613,1.255209871444985,1.2439680573837408,0.9279926893087941,0.687521691470141,0.9958481654500979,0.7594302331294214,0.726696811321595,0.6812468736530977,0.9632766221645188,1.8371864226597023,0.7253287909916956,1.3388058919514982,0.8511022307837546,0.7616835809352048,1.7327192904584092,1.589105270048176,0.7282178567797905,0.9984886825813154,0.9835101779274699,1.0692723966993143,0.7372420165711806,1.5004565181768652,1.1563039524422432,0.7213559837829937,1.096953838447919,2.8893895970381203,1.0955120098065398,0.7830592652678752,0.0,1.414064608890927,0.9363629613198923,0.8548789964259916,1.9159671496868182,1.7415766460962576,0.7093661646903047,0.9674486963777945,0.9686035631906287,1.2329485142027403,1.2852487948105755,1.1237957567850636,1.1461651578340857,0.7911012987474739
CMCSA,1.7533018401552665,1.5448713151506968,2.3000498993000584,1.2960025774050732,2.583153490798158,1.5439834052295354,1.5841535402556555,1.4790238984706432,1.4099851940407488,1.4713091065896373,1.4424314481549272,1.3268331022376796,1.646854606922118,1.4147311063213395,1.4863049380255493,1.161052819997674,1.5440546797879557,2.1942594669576243,1.6326432533635094,1.794855006484017,1.286726875802118,1.5064334996118687,1.9472647366571787,2.131551558789054,1.2952650036293196,1.3030271650804166,1.4804995058392907,1.4895976144668885,1.5027325993770222,1.7508319035387796,1.4275385395042626,1.2515204155622863,1.0912559101099648,3.0950183004426313,1.8908525437598662,1.4925084269114626,1.414064608890927,0.0,1.5550629090608379,1.5564530097142626,2.33847305649171,1.8842229072727907,1.495774301783826,1.4276376043919772,1.4806365369479926,1.4289276263670934,1.5152738772272014,1.518045108873846,1.4684486742183613,1.4524064177661218
ROL,1.7970015121110994,0.43636736130950676,2.283508789431653,1.099664633112848,2.263521941341443,0.39946633207257404,0.696705147871677,0.3918762204694425,1.5295579193309343,1.616844293029579,1.0740422716267513,0.9989810559028964,0.8064459012455016,0.9896441312909645,0.6953730083783152,0.8681072023471323,1.2146917776698647,2.011264658175069,0.6934656039618645,1.3933753497451935,0.41371690342757184,0.9153628430423262,1.9589539831469804,1.6344694771787456,0.8824089643154049,1.2998026071099067,0.6738324139657823,1.2656148726407839,0.5350236317227646,1.6501008836333255,1.2689470438372314,0.5932828096472696,1.3458513105192311,2.679481724552199,1.1898433057926538,0.7108473138803655,0.9363629613198923,1.5550629090608379,0.0,1.128221785232966,1.9810953737430208,1.7990407917375826,0.5241959634407971,1.263134089174645,1.0322401685054736,1.3677461517764073,1.4088800992934822,1.4340301025276174,1.3995421964414034,1.0497810525005833
CDNS,1.4642496505759808,1.1881717705043338,1.6166632462660866,0.9252299943183027,2.105483856367689,1.0737566963445802,0.8825067160022213,1.0309891654745713,1.3582521648940145,1.193502726979984,0.9327774515477103,0.8865507158200654,0.9851758156130912,0.86077980186281,0.9789091032216218,0.9563642086445171,1.203136086288541,1.6642998696029223,1.1014495245644467,1.1501632358640692,0.9599506622060937,1.0301761322944811,1.5378591423555479,1.258910090151299,0.951108736442653,1.195828632702772,1.1648769429325971,1.0225550727891781,1.0146263742282509,1.3612764911859498,1.2700642305507772,0.9410709556206347,1.1894710992367554,2.6940517395075374,1.2086457405177091,1.055982953365909,0.8548789964259916,1.5564530097142626,1.128221785232966,0.0,1.5948642857213136,1.4204568981343613,0.9832458527992751,1.231601979152346,0.8447503338202609,1.1538616101949435,1.2178430005489873,1.002958415529138,1.2928630786641242,1.1948338638183822
OXY,2.149443092704854,2.033285728144421,1.413462836982213,1.5533959841177407,1.8985693693316814,1.9371217838462296,1.79724290561943,1.8962602980252847,1.9606066831237619,1.4715210552626126,1.7802240276680315,1.9120812416858413,1.606659656112278,1.638518095421982,1.9081344582572544,1.8526428132093282,1.5930201904327332,1.3666595120952563,2.088549916619726,1.4164904599721875,1.7508661805105483,1.845733127958063,1.4689968536147835,1.1921937961704088,1.6505847944910135,1.858830467257956,1.913247126489198,1.5260497464456246,1.9453401922065305,1.5134067220456007,1.836055587586152,1.825121475107043,1.7979316056273678,2.2990650681049187,2.103103029515707,1.8349014296879465,1.9159671496868182,2.33847305649171,1.9810953737430208,1.5948642857213136,0.0,1.859461708048086,1.9736287615281645,1.8093182615756866,1.627788096527097,1.3872815571749106,1.5633004055586115,1.736565718466136,1.9776832606549166,2.0997363507558098
WRB,1.863066271130479,1.9729792735687923,1.6516231523673008,1.531504702061059,2.1297360383465955,1.8880831381851517,1.6976606781480807,1.8222318021134267,1.6151962531950623,1.7235752451550976,1.8027767999364912,1.699040889822293,1.7403529623851968,1.6529243241584992,1.7110760345489417,1.5943645824947514,1.609778211119803,1.9852266663089908,1.8304404774121614,1.7096194232881625,1.7294694132281214,1.6250675396756766,1.866912629543254,1.884109313707826,1.6199873951949442,1.7261662882765376,1.7771391383487811,1.5041694776229964,1.7939604479241251,1.7705688602895517,1.579337801897374,1.6596815041515731,1.7645095254185024,2.314309295073401,1.7791052239016403,1.81091173026102,1.7415766460962576,1.8842229072727907,1.7990407917375826,1.4204568981343613,1.859461708048086,0.0,1.8407449900220687,1.7833208627135821,1.72858642550812,1.6707669242078043,1.6353385513452061,1.7741257603077827,1.7960143930382326,1.8474234804569878
HSY,1.784413174124231,0.5821757616773506,2.1826693732615854,0.9340985590764543,2.409103781903513,0.4945744872032489,0.5424345419228425,0.43318514793477314,1.4113238103963324,1.4250969390213835,0.822951631340742,0.7823377106260221,0.8394055557928387,0.8087893161831867,0.5809804802339095,0.7584015739364692,1.0393511237002564,1.9180510394223427,0.4935386341673947,1.3608558093838827,0.5348332064125618,0.6217441549073596,1.8203986951678888,1.6050376376173998,0.8327827392483331,1.141947090923832,0.6351558612856909,1.1534791564704403,0.4430829556145978,1.6196316785714322,1.1963568319693063,0.4782061336537937,1.1561388565393973,2.8272740276058497,1.0066781453424762,0.5294425274009539,0.7093661646903047,1.495774301783826,0.5241959634407971,0.9832458527992751,1.9736287615281645,1.8407449900220687,0.0,1.101034493358878,0.9265150643815159,1.286825325731419,1.3803431630947087,1.3658726295885635,1.2686253383240236,0.8162591606286229
FIS,1.1872271623390087,1.400680898461922,2.1710707047635656,1.089301303395502,2.1106001151965885,1.3230454731449628,1.1035071387580184,1.2275625003341988,1.165252599191278,1.1247124543279097,1.1645637188701685,0.9080104933404329,1.283352083373785,0.9898533252214593,1.1337711025236876,0.9540393013009738,1.1643810065596225,1.9239873323635202,1.1958142968596857,1.3119248891953337,1.1421984225161488,1.1002793456229143,1.6306685718555216,1.736399102281447,0.894777262879743,1.0655248620949844,1.276803014692057,0.9837801316617192,1.1867494379387575,1.5309620555208543,1.0075193557388098,1.0224165609816658,0.9935486975532639,2.6919403089465668,1.4687179121420169,1.0806921245274101,0.9674486963777945,1.4276376043919772,1.263134089174645,1.231601979152346,1.8093182615756866,1.7833208627135821,1.101034493358878,0.0,1.1680667832521043,1.2957889625656276,1.320323379815276,1.061846821572531,1.1257481147513098,0.9873493093670446
GLW,1.5591487095117582,1.0148594112308926,1.8850716952639488,0.9056731145081723,2.017656528813116,0.8976270933746774,0.8179929111645885,0.8745613883781773,1.2579340771242424,1.0026338419538454,0.7550996549373173,1.0245378228754751,0.7849185357237887,0.7418788292981134,0.9460907656359546,0.900344855354194,1.073639701583949,1.512369558617604,1.09942510429274,1.1918714344914383,0.8798425412805855,0.980565588185999,1.4926540078879063,1.143667469433125,0.8520060534537749,1.100774318263517,0.97941779654299,0.9837987415055061,0.9864774120008241,1.3066514088343946,1.1512885699489355,0.9542607804356436,0.9754923059553915,2.5641700648179513,1.416372004089904,0.9112856415302449,0.9686035631906287,1.4806365369479926,1.0322401685054736,0.8447503338202609,1.627788096527097,1.72858642550812,0.9265150643815159,1.1680667832521043,0.0,0.9732469232715778,1.0860708514861388,0.9796796527192865,1.1923658470157623,1.290602847245393
CAH,1.5594916252014932,1.3126227227817322,1.6718466614647505,0.8860837463007865,1.9652897749508942,1.2813696518145288,1.2006096423878017,1.197338628219402,1.2944488538570436,1.0446369281179704,1.08838563647448,1.21106098299905,1.0862510541732147,0.9751879512664035,1.2839457527774898,1.117958345420591,1.0033125945145058,1.3917007979876783,1.5016038876728797,1.317060228524694,1.0370750775935367,1.2511351396343464,1.2098239219400697,1.220795457559996,1.0346915415015878,1.123375167981023,1.2810265713249243,1.1368169623702786,1.3791845910095761,1.2997762521288523,1.3150039913495437,1.1568212082636766,1.0092655011410137,2.408764285401969,1.6871628293098362,1.2126210892302418,1.2329485142027403,1.4289276263670934,1.3677461517764073,1.1538616101949435,1.3872815571749106,1.6707669242078043,1.286825325731419,1.2957889625656276,0.9732469232715778,0.0,1.0502715358406318,1.2644508936477186,1.3052093514015553,1.500093344181008
EOG,1.7694091628424582,1.4269945137351245,1.498818325238866,0.9692726427064643,2.0089714289374827,1.3988685636573217,1.2814176249083529,1.3134017332075785,1.3398253776772484,1.1049771781094053,1.1518269841575932,1.3114010166123022,1.176574104948386,1.2422451345953218,1.3076434555658123,1.1642855397171,1.2856007398795728,1.4004530025668855,1.5683458293158064,1.1950525164513768,1.1708671899364391,1.3600665252906203,1.3108559117530656,1.4182392901508725,1.054970603873559,1.2009058961222825,1.3775612401028043,0.9955310847246512,1.417548502276372,1.092068601936636,1.3059002858161648,1.2312823331837561,1.1983022084107096,2.0907875854406517,1.910736549235811,1.4173210923658646,1.2852487948105755,1.5152738772272014,1.4088800992934822,1.2178430005489873,1.5633004055586115,1.6353385513452061,1.3803431630947087,1.320323379815276,1.0860708514861388,1.0502715358406318,0.0,1.203555591360441,1.2965284467433418,1.5318420485967548
CCL,1.2544538952184343,1.580815748405947,2.0342837577463615,1.0913265637886367,2.1448902540569437,1.4538596189945947,1.1899920629163387,1.370605010341004,1.1095558163174664,0.9300680550623601,1.1267170163249771,1.0113694859860474,1.2046958795626268,0.9163406502181046,1.3313191884175826,1.0206629028790761,1.2692071661744415,1.5633788164435578,1.442611565090279,1.1067737410242946,1.3205581508971913,1.2755357978181128,1.6714267010830421,1.3656940733402938,0.9062940003164419,0.832835947607337,1.481065454396585,0.9766601539666955,1.378404244362185,1.4253878880154365,1.1142265489520553,1.2475732144353808,0.9967100638860498,2.6948244255453853,1.7535393128625332,1.365509363037559,1.1237957567850636,1.518045108873846,1.4340301025276174,1.002958415529138,1.736565718466136,1.7741257603077827,1.3658726295885635,1.061846821572531,0.9796796527192865,1.2644508936477186,1.203555591360441,0.0,1.224295754182903,1.317755792914826
DLR,1.6384882907582285,1.4028165592002513,2.07951891774896,1.0618420368545372,2.3890357028672145,1.3113149558586223,1.2541568430647163,1.2988756462192366,1.446335432699195,1.2276579079222238,1.1105314029886,1.0966956411813915,1.3286535410419607,1.1626852853897327,1.3143216013263874,1.1283030413908275,1.388221020456011,1.9218001189398661,1.4181325562030636,1.575053823183409,1.2188518766705772,1.2079126830820832,1.7368053858906805,1.7952131589945706,1.0807060992750686,0.9814189560096651,1.2931401854701259,1.1776821337129741,1.2844265827428658,1.5876721964384506,1.2884253985616339,1.1292612367596038,0.9565192558543557,2.8218333441223398,1.8101803983267124,1.2461917837921246,1.1461651578340857,1.4684486742183613,1.3995421964414034,1.2928630786641242,1.9776832606549166,1.7960143930382326,1.2686253383240236,1.1257481147513098,1.1923658470157623,1.3052093514015553,1.2965284467433418,1.224295754182903,0.0,1.278232872073498
DTE,1.6146734499669662,1.1081592806866805,2.3891954632532206,1.040318394483829,2.593904735037264,1.0103035525075434,1.0045227466386206,0.9573602058768659,1.3891399049787414,1.3729064050190072,1.1967601816361357,0.6905360838394238,1.1979136668411687,0.9804558899273692,0.8316846897688894,0.8664568862626479,1.088141441854536,2.168590085402339,0.7587639970744869,1.4130557730377946,0.8759430064568933,0.8787693043687392,1.944159168294941,1.9097596429929735,0.9439515832045231,1.0115925148912048,1.0721350972929196,1.1669585148397625,0.7907934044361631,1.7370747545929062,1.131134253326235,0.6915057261591441,1.1195345792878046,3.063329988007076,1.2890295237633036,0.8433477236579286,0.7911012987474739,1.4524064177661218,1.0497810525005833,1.1948338638183822,2.0997363507558098,1.8474234804569878,0.8162591606286229,0.9873493093670446,1.290602847245393,1.500093344181008,1.5318420485967548,1.317755792914826,1.278232872073498,0.0
