pca_variance,umap_dim,umap_neighbors,umap_min_dist,n_cubes,perc_overlap,dbscan_eps,min_samples,num_nodes,num_links,num_clusters,num_clusters_used,num_tickers_portfolio,train_sharpe,train_return,train_vol,train_max_dd,val_sharpe,val_return,val_vol,val_max_dd,sharpe_diff,overfitting_score,success
0.5,2,15,0.1,5,0.3,0.35,3,38,21,38,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.5,2,15,0.1,5,0.3,0.4,3,25,14,25,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.5,2,15,0.1,5,0.4,0.3,3,39,22,39,3,26,0.7683667026195994,0.15935014348948304,0.20738814285706184,-0.16376577281432023,0.6617666795662618,0.10190906579980669,0.1539954623683991,-0.19422505763380007,0.1066000230533376,0.13873587011241534,True
0.5,2,15,0.1,5,0.4,0.35,3,46,30,46,3,3,1.4600728999139663,0.2869076322750827,0.19650226525811726,-0.1419123573918974,1.492351629420682,0.2959204431806234,0.1982913660204178,-0.13696864085229393,-0.03227872950671573,0.022107614974990447,True
0.5,2,15,0.1,5,0.4,0.4,3,33,23,33,3,3,1.4600728999139663,0.2869076322750827,0.19650226525811726,-0.1419123573918974,1.492351629420682,0.2959204431806234,0.1982913660204178,-0.13696864085229393,-0.03227872950671573,0.022107614974990447,True
0.5,2,15,0.1,6,0.3,0.3,3,39,22,39,3,29,0.8054995229499827,0.15179578616745826,0.18844925644590851,-0.18306272158675715,0.7788583537978323,0.12104065927335084,0.1554077948617205,-0.1318373502380507,0.026641169152150423,0.033074096747546675,True
0.5,2,15,0.1,6,0.3,0.35,3,37,20,37,3,35,1.2105038761459148,0.21719103082053515,0.17942200359741337,-0.1430215538081131,1.1553602109333754,0.16456882797519712,0.14243941103203447,-0.11858297998783518,0.05514366521253944,0.04555430701148155,True
0.5,2,15,0.1,6,0.3,0.4,3,28,18,28,3,37,1.2609897434191564,0.2257931662027331,0.179060271807206,-0.13805996416285599,1.1660770419191293,0.16519542816452304,0.14166767908631872,-0.11599777139092719,0.09491270150002706,0.07526841673007789,True
0.5,2,15,0.1,6,0.4,0.3,3,51,35,51,3,26,0.7683667026195994,0.15935014348948304,0.20738814285706184,-0.16376577281432023,0.6617666795662618,0.10190906579980669,0.1539954623683991,-0.19422505763380007,0.1066000230533376,0.13873587011241534,True
0.5,2,15,0.1,6,0.4,0.35,3,54,38,54,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.5,2,15,0.1,6,0.4,0.4,3,33,24,33,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.5,2,15,0.1,8,0.3,0.3,3,45,27,45,3,28,0.8328560148875551,0.16226185117366704,0.1948258141541719,-0.17885053047175578,0.7558010580232616,0.12357546286403505,0.16350263280556523,-0.13645801963916848,0.07705495686429353,0.09251894143394859,True
0.5,2,15,0.1,8,0.3,0.35,3,55,39,55,3,17,1.1420049152304703,0.20438577369023608,0.17897101051354808,-0.18106360696730928,1.6927224648827819,0.24076210120755126,0.1422336538933,-0.10266280343758215,-0.5507175496523116,0.48223746002106316,True
0.5,2,15,0.1,8,0.3,0.4,3,35,24,35,3,36,1.2730169295257063,0.22782017637861027,0.17896083790770187,-0.13776683390975009,1.1604842430297821,0.16426559547727324,0.14154918213142648,-0.11548525267386861,0.11253268649592418,0.0883984210153835,True
0.5,2,15,0.1,8,0.4,0.3,3,63,46,63,3,36,0.8762821093133435,0.1804503909529471,0.2059272796227101,-0.18797644217491857,0.8992385875017233,0.15199467460833993,0.1690259701050125,-0.1743788262818748,-0.02295647818837976,0.026197588589784746,True
